level,split,feature_set,engine,family,tweedie_power,config_id,seed,severity_mode,calibration,tail_mapper,fold_id,n_valid,rmse_prime,auc_freq,brier_freq,rmse_sev_pos,q99_ratio_pos,run_id,rmse_gap_secondary,rmse_gap_aux,pred_q99_test,pred_q90_test,pred_q99_oof_primary,q99_test_over_oof_primary,distribution_collapse_flag,tail_dispersion_flag
run,secondary_group,robust_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c3,2026,weighted_tail,isotonic,piecewise_monotone_safe,-1,50000,552.8131926541282,0.6386772967054271,0.054221903416964805,2112.5902394905165,1.1810868651679167,robust_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c3|2026|weighted_tail|isotonic|piecewise_monotone_safe,-1.6440569194261343,-2.603786441539228,424.96736181781637,203.38337293847758,513.5503282903812,0.8275086946834223,0,0
run,aux_blocked5,robust_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c3,2026,weighted_tail,none,piecewise_monotone_safe,-1,50000,552.7495633148167,0.6367817972580694,0.054313111147338194,2092.4646495402326,1.122503652366953,robust_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c3|2026|weighted_tail|none|piecewise_monotone_safe,-1.2604966750222957,-1.6039528587298264,428.0760270822655,196.40895638331108,525.9296931928277,0.8139415450827475,0,0
run,aux_blocked5,robust_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c3,2026,weighted_tail,isotonic,piecewise_monotone_safe,-1,50000,551.8534631320151,0.6327587775229225,0.05429650369497049,2092.4646495402326,1.122503652366953,robust_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c3|2026|weighted_tail|isotonic|piecewise_monotone_safe,-1.6440569194261343,-2.603786441539228,413.64055918526435,202.3457988691819,513.5503282903812,0.8054528181537369,0,0
run,primary_time,compact_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c3,2026,weighted_tail,none,piecewise_monotone_safe,-1,40000,553.1971770810936,0.6112315680815334,0.05454076668522232,2243.0854606653666,1.2391551432031447,compact_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c3|2026|weighted_tail|none|piecewise_monotone_safe,-1.554807751824228,-1.1265049931388376,399.4477514006181,196.31451747537997,507.6520640345621,0.7868533976322467,0,0
run,primary_time,compact_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c3,2026,weighted_tail,isotonic,piecewise_monotone_safe,-1,40000,553.7585052171171,0.6071552566551328,0.05453850538709202,2243.0854606653666,1.2391551432031447,compact_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c3|2026|weighted_tail|isotonic|piecewise_monotone_safe,-2.6714923692737784,-2.5592638594180244,397.75698384636684,207.3318997069595,516.9189421085515,0.7694765106186398,0,0
run,secondary_group,compact_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c3,2026,weighted_tail,none,piecewise_monotone_safe,-1,50000,551.6423693292694,0.6438041738281847,0.05421278997652745,2120.876759928864,1.1287138138880106,compact_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c3|2026|weighted_tail|none|piecewise_monotone_safe,-1.554807751824228,-1.1265049931388376,427.32727665965245,197.82506826612462,507.6520640345621,0.841771967326344,0,0
run,secondary_group,compact_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c3,2026,weighted_tail,isotonic,piecewise_monotone_safe,-1,50000,551.0870128478433,0.6386681006242916,0.05421563735721536,2120.876759928864,1.1287138138880106,compact_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c3|2026|weighted_tail|isotonic|piecewise_monotone_safe,-2.6714923692737784,-2.5592638594180244,423.2174781092232,201.7016929913164,516.9189421085515,0.81873083695267,0,0
run,aux_blocked5,compact_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c3,2026,weighted_tail,none,piecewise_monotone_safe,-1,50000,552.0706720879548,0.6350467523158452,0.05432136397398387,2111.458868549217,1.1209819454703587,compact_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c3|2026|weighted_tail|none|piecewise_monotone_safe,-1.554807751824228,-1.1265049931388376,420.3205561303818,195.97102777746966,507.6520640345621,0.8279697570613354,0,0
run,aux_blocked5,compact_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c3,2026,weighted_tail,isotonic,piecewise_monotone_safe,-1,50000,551.1992413576991,0.6316927092573176,0.05430817630744616,2111.458868549217,1.1209819454703587,compact_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c3|2026|weighted_tail|isotonic|piecewise_monotone_safe,-2.6714923692737784,-2.5592638594180244,411.4743883631505,201.94020465553695,516.9189421085515,0.7960133685268242,0,0
run,primary_time,base_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,40000,559.4237641996585,0.5892423887112046,0.05471369412026811,2260.991002618964,1.4859665002369837,base_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,-6.6215510790517556,-3.2391017681708263,411.1381756004344,188.32201223001147,543.6473708544863,0.7562589237840358,0,0
run,primary_time,base_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,40000,558.5275915112882,0.5844340421249125,0.05471126166622803,2260.991002618964,1.4859665002369837,base_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,-6.551862932729023,-2.9938906159317185,392.1787148810344,196.50338882433365,518.9315515551301,0.7557426672279922,0,0
run,secondary_group,base_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,50000,552.8022131206068,0.6369512148478251,0.054281939431781896,2038.1512913296615,1.1506902907582301,base_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,-6.6215510790517556,-3.2391017681708263,423.96794591393336,193.73805192743063,543.6473708544863,0.7798583579049689,0,0
run,secondary_group,base_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,50000,551.9757285785591,0.6335746694229087,0.054269042891060305,2038.1512913296615,1.1506902907582301,base_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,-6.551862932729023,-2.9938906159317185,407.35105094564216,200.57243189646113,518.9315515551301,0.7849803114204478,0,0
run,aux_blocked5,base_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,50000,556.1846624314877,0.627696575135467,0.05443057399605902,2160.3717148958576,1.2319928457749265,base_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,-6.6215510790517556,-3.2391017681708263,425.1112902067811,187.45204378362067,543.6473708544863,0.7819614569985057,0,0
run,aux_blocked5,base_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,50000,555.5337008953564,0.623762305228476,0.05437097378254438,2160.3717148958576,1.2319928457749265,base_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,-6.551862932729023,-2.9938906159317185,421.6962174354624,198.92948107265124,518.9315515551301,0.8126239697157099,0,0
run,primary_time,robust_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,40000,554.5814231931408,0.6108982023068316,0.05454454909783253,2120.204725897175,1.2040488602512958,robust_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,-0.7356572806781969,1.774736728468838,429.41760902260904,191.80909405871435,532.6374537293203,0.8062099388918184,0,0
run,primary_time,robust_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,40000,554.1301941841249,0.604690929761889,0.05456586644180084,2120.204725897175,1.2040488602512958,robust_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,-1.092870740389344,1.0159213214063811,431.78559233621354,200.92562473823864,520.3731380900977,0.8297614936869665,0,0
run,secondary_group,robust_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,50000,553.8457659124626,0.6391708306480788,0.054262317930051394,2205.0170823882763,1.3437649820875845,robust_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,-0.7356572806781969,1.774736728468838,441.5432759092835,194.29054292239113,532.6374537293203,0.8289752679196125,0,0
run,secondary_group,robust_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,50000,553.0373234437355,0.6347016116681916,0.05427993753163085,2205.0170823882763,1.3437649820875845,robust_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,-1.092870740389344,1.0159213214063811,430.61841132868574,200.05294952004044,520.3731380900977,0.827518524321154,0,0
run,aux_blocked5,robust_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,50000,556.3561599216097,0.6310861501622773,0.054384446873934296,2218.823965844562,1.258691185336475,robust_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,-0.7356572806781969,1.774736728468838,440.27459295874786,195.71720557117837,532.6374537293203,0.8265933795607432,0,0
run,aux_blocked5,robust_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,50000,555.1461155055313,0.6295431125498905,0.054361084539238894,2218.823965844562,1.258691185336475,robust_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,-1.092870740389344,1.0159213214063811,424.13464676087386,200.75710826844428,520.3731380900977,0.8150586871519855,0,0
run,primary_time,compact_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,40000,553.2983804537186,0.6098445346372124,0.05457394192155549,2071.673982314984,1.1574380909546538,compact_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,0.9519920659906802,3.937276041945097,414.5329339664565,191.35949889639065,514.3089641881426,0.8059998227345958,0,0
run,primary_time,compact_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,40000,552.8745391712807,0.6056792483212046,0.05455864913197529,2071.673982314984,1.1574380909546538,compact_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,0.5173608567390602,3.29128538569978,412.43224817892934,201.66194015403875,502.65839002609926,0.8205020673334724,0,0
run,secondary_group,compact_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,50000,554.2503725197092,0.6377378766070998,0.0543012893582769,2161.39585808179,1.2374367457334103,compact_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,0.9519920659906802,3.937276041945097,443.9641907296142,195.95913475399794,514.3089641881426,0.8632246794111971,0,0
run,secondary_group,compact_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,50000,553.3919000280198,0.6340534663360923,0.054277127358057106,2161.39585808179,1.2374367457334103,compact_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,0.5173608567390602,3.29128538569978,424.53872174621375,199.15179900317798,502.65839002609926,0.8445869603890839,0,0
run,aux_blocked5,compact_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,50000,557.2356564956636,0.6332209952779544,0.054350750390450286,2244.1776252812233,1.2701815463540171,compact_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,0.9519920659906802,3.937276041945097,443.1986863330493,196.45638769626885,514.3089641881426,0.8617362659285092,0,0
run,aux_blocked5,compact_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,50000,556.1658245569805,0.6290649199714133,0.05435795889121585,2244.1776252812233,1.2701815463540171,compact_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,0.5173608567390602,3.29128538569978,427.3155338403985,204.35290607013746,502.65839002609926,0.8501112133395629,0,0
run,primary_time,base_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,none,piecewise_monotone_safe,-1,40000,555.3273125255886,0.5890131265148311,0.05471188261015815,2154.0131420602956,1.1759340787837531,base_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|none|piecewise_monotone_safe,-3.684416597781933,-0.7571663975099909,410.0189459884554,187.4697787478569,524.6092435761234,0.7815701896395572,0,0
run,primary_time,base_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,isotonic,piecewise_monotone_safe,-1,40000,554.7884642640024,0.5828116893212524,0.05472565478280271,2154.0131420602956,1.1759340787837531,base_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|isotonic|piecewise_monotone_safe,-4.3057193220237195,-0.5908625194990691,397.3435740642307,193.94864533399414,502.71836206274116,0.7903900156617727,0,0
run,secondary_group,base_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,none,piecewise_monotone_safe,-1,50000,551.6428959278066,0.6366453159098153,0.05431392794051233,2000.18910163036,1.051761439362046,base_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|none|piecewise_monotone_safe,-3.684416597781933,-0.7571663975099909,418.3561986792556,192.37640633963056,524.6092435761234,0.7974624995690722,0,0
run,secondary_group,base_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,isotonic,piecewise_monotone_safe,-1,50000,550.4827449419787,0.6323951427770232,0.0542793985538698,2000.18910163036,1.051761439362046,base_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|isotonic|piecewise_monotone_safe,-4.3057193220237195,-0.5908625194990691,402.66882401920304,195.80509201556114,502.71836206274116,0.8009829248467921,0,0
run,aux_blocked5,base_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,none,piecewise_monotone_safe,-1,50000,554.5701461280786,0.6257294911499587,0.05446259743749706,2088.2036864102256,1.1600252875345474,base_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|none|piecewise_monotone_safe,-3.684416597781933,-0.7571663975099909,419.437136598297,187.15128334793334,524.6092435761234,0.7995229625370385,0,0
run,aux_blocked5,base_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,isotonic,piecewise_monotone_safe,-1,50000,554.1976017445033,0.623222779958435,0.05443824035504667,2088.2036864102256,1.1600252875345474,base_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|isotonic|piecewise_monotone_safe,-4.3057193220237195,-0.5908625194990691,413.0913788273816,199.71609984979548,502.71836206274116,0.821715318160243,0,0
run,primary_time,robust_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,none,piecewise_monotone_safe,-1,40000,553.0682534671539,0.6109413531945489,0.05455013582254635,2066.1603945709967,1.0517219567242528,robust_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|none|piecewise_monotone_safe,0.632253560646518,0.8436263831234783,410.9896515326253,189.2307091756925,504.40022507719823,0.8148086204159078,0,0
run,primary_time,robust_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,isotonic,piecewise_monotone_safe,-1,40000,553.3207485161795,0.6062134957822354,0.054525528529712756,2066.1603945709967,1.0517219567242528,robust_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|isotonic|piecewise_monotone_safe,-0.1619936915561766,0.07499949929092509,428.82127364692326,201.22533724383933,506.40575711689826,0.8467938360107042,0,0
run,secondary_group,robust_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,none,piecewise_monotone_safe,-1,50000,553.7005070278004,0.6378728689620109,0.05427672195555756,2144.0070673394594,1.2797002887900903,robust_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|none|piecewise_monotone_safe,0.632253560646518,0.8436263831234783,441.2238597641977,195.3179734590556,504.40022507719823,0.8747495298929904,0,0
run,secondary_group,robust_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,isotonic,piecewise_monotone_safe,-1,50000,553.1587548246233,0.6345398392765296,0.05425848227091401,2144.0070673394594,1.2797002887900903,robust_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|isotonic|piecewise_monotone_safe,-0.1619936915561766,0.07499949929092509,423.8096435237272,199.1302132519682,506.40575711689826,0.8368973645493042,0,0
run,aux_blocked5,robust_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,none,piecewise_monotone_safe,-1,50000,553.9118798502774,0.6346410908238539,0.054336399558269716,2082.9586319244945,1.1571066880964858,robust_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|none|piecewise_monotone_safe,0.632253560646518,0.8436263831234783,431.9813770897345,197.46645191349694,504.40022507719823,0.8564258214270621,0,0
run,aux_blocked5,robust_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,isotonic,piecewise_monotone_safe,-1,50000,553.3957480154704,0.6322956678281131,0.05429967043974406,2082.9586319244945,1.1571066880964858,robust_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|isotonic|piecewise_monotone_safe,-0.1619936915561766,0.07499949929092509,422.68297502919484,204.43971067427412,506.40575711689826,0.8346725310463307,0,0
run,primary_time,compact_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,none,piecewise_monotone_safe,-1,40000,553.3324121090493,0.6104363223026765,0.05457091545071078,2067.151395638322,1.2219542346815992,compact_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|none|piecewise_monotone_safe,-1.1952783124157804,1.5261987600755447,422.9769105843946,191.04647376080382,509.3443974068395,0.8304340103431849,0,0
run,primary_time,compact_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,isotonic,piecewise_monotone_safe,-1,40000,552.8067910155544,0.6045772314099243,0.054536464911065306,2067.151395638322,1.2219542346815992,compact_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|isotonic|piecewise_monotone_safe,-1.3811624441887034,0.8724651225207936,427.6020184487346,198.6315867826103,496.93885138420876,0.8604721028707286,0,0
run,secondary_group,compact_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,none,piecewise_monotone_safe,-1,50000,552.1371337966335,0.6394751641407649,0.05427985362531674,2091.972958755266,1.1506135885044175,compact_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|none|piecewise_monotone_safe,-1.1952783124157804,1.5261987600755447,440.7224020223456,197.60288182742332,509.3443974068395,0.8652738780796247,0,0
run,secondary_group,compact_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,isotonic,piecewise_monotone_safe,-1,50000,551.4256285713657,0.6343067226243715,0.05425290720873712,2091.972958755266,1.1506135885044175,compact_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|isotonic|piecewise_monotone_safe,-1.3811624441887034,0.8724651225207936,422.68146307670634,200.1248944284627,496.93885138420876,0.8505703707797033,0,0
run,aux_blocked5,compact_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,none,piecewise_monotone_safe,-1,50000,554.8586108691248,0.63333735519294,0.0543521543219308,2168.686237621836,1.2923836818689505,compact_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|none|piecewise_monotone_safe,-1.1952783124157804,1.5261987600755447,443.890248646699,196.24238253568157,509.3443974068395,0.8714933371342084,0,0
run,aux_blocked5,compact_v2,lightgbm,two_part_tweedie,1.5,lgb_v2_c2,2026,classic,isotonic,piecewise_monotone_safe,-1,50000,553.6792561380752,0.6282134742597212,0.05430330121721912,2168.686237621836,1.2923836818689505,compact_v2|lightgbm|two_part_tweedie|1.5|lgb_v2_c2|2026|classic|isotonic|piecewise_monotone_safe,-1.3811624441887034,0.8724651225207936,435.5048071499487,202.65803659451882,496.93885138420876,0.8763750427982491,0,0
run,primary_time,base_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,40000,558.6961417770676,0.5892423887112046,0.05471369412026811,2272.708528840577,1.4531537439267512,base_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,-2.0960464242492662,-2.484811998990267,412.2834529138878,190.13602466976752,560.941665306697,0.7349845419103789,0,1
run,primary_time,base_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,40000,557.6669105401897,0.5844340421249125,0.05471126166622803,2272.708528840577,1.4531537439267512,base_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,-2.1194951438851604,-2.251789182073253,387.2260964105275,199.10815666312686,533.6489024419459,0.7256195874077577,0,1
run,secondary_group,base_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,50000,556.6000953528184,0.6369512148478251,0.054281939431781896,2146.3718233057284,1.285428968363694,base_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,-2.0960464242492662,-2.484811998990267,431.261860475403,193.34879798605334,560.941665306697,0.7688176634902114,0,0
run,secondary_group,base_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,50000,555.5474153963046,0.6335746694229087,0.054269042891060305,2146.3718233057284,1.285428968363694,base_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,-2.1194951438851604,-2.251789182073253,414.5041743363526,198.9857596423691,533.6489024419459,0.7767357384969892,0,0
run,aux_blocked5,base_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,50000,556.2113297780774,0.627696575135467,0.05443057399605902,2182.047547372358,1.2261567928884871,base_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,-2.0960464242492662,-2.484811998990267,420.45016019041384,188.4627917964392,560.941665306697,0.7495434662720786,0,1
run,aux_blocked5,base_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,50000,555.4151213581165,0.623762305228476,0.05437097378254438,2182.047547372358,1.2261567928884871,base_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,-2.1194951438851604,-2.251789182073253,411.09105890141683,199.80927706370917,533.6489024419459,0.7703399314048777,0,0
run,primary_time,robust_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,40000,553.4259721151311,0.6108982023068316,0.05454454909783253,2070.7495560337115,1.1922075982218945,robust_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,-0.0030494570548853517,2.197308973886038,422.2621484224613,193.28775628440545,533.9803994010632,0.7907821127818357,0,0
run,primary_time,robust_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,40000,553.1169206020238,0.604690929761889,0.05456586644180084,2070.7495560337115,1.1922075982218945,robust_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,-0.26599578888533415,1.5015658586627296,419.2083475198974,203.56184386851385,518.9109276121794,0.8078618607030046,0,0
run,secondary_group,robust_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,50000,553.4229226580762,0.6391708306480788,0.054262317930051394,2150.4276136828576,1.2522274534863034,robust_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,-0.0030494570548853517,2.197308973886038,435.7991693731094,194.42258825976995,533.9803994010632,0.8161332698015163,0,0
run,secondary_group,robust_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,50000,552.8509248131385,0.6347016116681916,0.05427993753163085,2150.4276136828576,1.2522274534863034,robust_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,-0.26599578888533415,1.5015658586627296,420.6649769796193,200.46917590878436,518.9109276121794,0.8106689502866153,0,0
run,aux_blocked5,robust_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,50000,555.6232810890172,0.6310861501622773,0.054384446873934296,2159.516552363534,1.2634315159597123,robust_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,-0.0030494570548853517,2.197308973886038,456.02551855752733,197.37999336908382,533.9803994010632,0.8540117185369095,0,0
run,aux_blocked5,robust_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,50000,554.6184864606865,0.6295431125498905,0.054361084539238894,2159.516552363534,1.2634315159597123,robust_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,-0.26599578888533415,1.5015658586627296,437.0275159049494,201.5278589499571,518.9109276121794,0.8422014119378354,0,0
run,primary_time,compact_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,40000,555.5767709567778,0.6098445346372124,0.05457394192155549,2167.728051205478,1.059195844850326,compact_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,-1.42698255319101,1.1919876855293978,399.1241329732232,191.8991528615527,519.4858720392916,0.7683060395972332,0,0
run,primary_time,compact_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,40000,555.2147361406859,0.6056792483212046,0.05455864913197529,2167.728051205478,1.059195844850326,compact_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,-2.014342315474437,0.560285827174539,398.82357819908805,200.79000267291497,512.7687023646263,0.777784557364594,0,0
run,secondary_group,compact_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,none,piecewise_monotone_safe,-1,50000,554.1497884035867,0.6377378766070998,0.0543012893582769,2153.6264997537096,1.2291805224376713,compact_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|none|piecewise_monotone_safe,-1.42698255319101,1.1919876855293978,439.3417474010956,196.45205330860117,519.4858720392916,0.8457241496797928,0,0
run,secondary_group,compact_v2,lightgbm,two_part_tweedie,1.3,lgb_v2_c2,42,classic,isotonic,piecewise_monotone_safe,-1,50000,553.2003938252114,0.6340534663360923,0.054277127358057106,2153.6264997537096,1.2291805224376713,compact_v2|lightgbm|two_part_tweedie|1.3|lgb_v2_c2|42|classic|isotonic|piecewise_monotone_safe,-2.014342315474437,0.560285827174539,419.44995079628063,198.89610565389145,512.7687023646263,0.8180100479260778,0,0
